i,j,hamming,corr,same_class,cls_i,cls_j,file_i,file_j,src_i,src_j
57,565,0,0.9321713004598403,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_134.jpg,dataset1,dataset2
57,567,5,0.9262385143977837,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_136.jpg,dataset1,dataset2
57,568,3,0.8280769513829006,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_137.jpg,dataset1,dataset2
57,569,2,0.8465884707313467,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_138.jpg,dataset1,dataset2
57,599,4,0.6591172872357169,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_166.jpg,dataset1,dataset2
57,601,0,0.9298722206781844,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_168.jpg,dataset1,dataset2
57,602,5,0.940470320676545,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_169.jpg,dataset1,dataset2
57,604,2,0.7826115073868866,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_170.jpg,dataset1,dataset2
57,605,6,0.8760598643569233,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_171.jpg,dataset1,dataset2
57,606,6,0.5503486885197275,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_173.jpg,dataset1,dataset2
57,608,6,0.9434746150254772,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_175.jpg,dataset1,dataset2
57,613,3,0.7759337040417313,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_180.jpg,dataset1,dataset2
57,614,3,0.9426518688195356,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_181.jpg,dataset1,dataset2
57,615,1,0.9100365216282802,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_182.jpg,dataset1,dataset2
57,617,4,0.8878813086193539,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_184.jpg,dataset1,dataset2
57,682,3,0.9693111870780846,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_80.jpg,dataset1,dataset2
57,686,0,0.9453290622799301,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_84.jpg,dataset1,dataset2
57,687,1,0.8777169966587932,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_85.jpg,dataset1,dataset2
57,689,1,0.791905015057111,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_87.jpg,dataset1,dataset2
57,695,2,0.9227317549958369,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_95.jpg,dataset1,dataset2
57,697,2,0.8310995065614402,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_98.jpg,dataset1,dataset2
57,698,5,0.8020452961638335,True,osteoporosis,osteoporosis,OS33.jpg,Osteoporosis_99.jpg,dataset1,dataset2
58,67,3,0.9191182414918652,True,osteoporosis,osteoporosis,OS34.jpg,OS43.jpg,dataset1,dataset1
58,71,5,0.7309615314334426,True,osteoporosis,osteoporosis,OS34.jpg,OS47.jpg,dataset1,dataset1
58,409,6,0.7505574070389407,False,osteoporosis,normal,OS34.jpg,Normal_159.jpg,dataset1,dataset2
58,411,6,0.6489197184259892,False,osteoporosis,normal,OS34.jpg,Normal_160.jpg,dataset1,dataset2
58,437,6,0.5508991759962116,False,osteoporosis,normal,OS34.jpg,Normal_184.jpg,dataset1,dataset2
58,439,6,0.656167679691891,False,osteoporosis,normal,OS34.jpg,Normal_186.jpg,dataset1,dataset2
58,483,5,0.7906140887285029,False,osteoporosis,normal,OS34.jpg,Normal_59.jpg,dataset1,dataset2
58,489,5,0.8815351888289258,False,osteoporosis,normal,OS34.jpg,Normal_65.jpg,dataset1,dataset2
58,497,5,0.8000809883650846,False,osteoporosis,normal,OS34.jpg,Normal_73.jpg,dataset1,dataset2
58,539,6,0.7263077725710074,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_110.jpg,dataset1,dataset2
58,541,5,0.8841660602196302,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_112.jpg,dataset1,dataset2
58,555,6,0.7154599177188565,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_125.jpg,dataset1,dataset2
58,562,6,0.7588650776030378,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_131.jpg,dataset1,dataset2
58,565,6,0.6675891623899746,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_134.jpg,dataset1,dataset2
58,568,5,0.7417120178541754,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_137.jpg,dataset1,dataset2
58,569,4,0.8488190905081461,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_138.jpg,dataset1,dataset2
58,599,4,0.9060081538457816,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_166.jpg,dataset1,dataset2
58,601,6,0.696354395876384,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_168.jpg,dataset1,dataset2
58,604,4,0.8530826887307402,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_170.jpg,dataset1,dataset2
58,606,0,0.9997166829396168,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_173.jpg,dataset1,dataset2
58,613,3,0.9187990758465612,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_180.jpg,dataset1,dataset2
58,617,6,0.729651903061774,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_184.jpg,dataset1,dataset2
58,686,6,0.6349900082080795,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_84.jpg,dataset1,dataset2
58,689,5,0.7951575335345451,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_87.jpg,dataset1,dataset2
58,697,4,0.7968350393644965,True,osteoporosis,osteoporosis,OS34.jpg,Osteoporosis_98.jpg,dataset1,dataset2
59,607,1,0.9997043030486518,True,osteoporosis,osteoporosis,OS35.jpg,Osteoporosis_174.jpg,dataset1,dataset2
60,483,6,0.9226917370494233,False,osteoporosis,normal,OS36.jpg,Normal_59.jpg,dataset1,dataset2
60,602,6,0.9738592618496933,True,osteoporosis,osteoporosis,OS36.jpg,Osteoporosis_169.jpg,dataset1,dataset2
60,608,1,0.9997957699000186,True,osteoporosis,osteoporosis,OS36.jpg,Osteoporosis_175.jpg,dataset1,dataset2
60,698,6,0.8707630773354531,True,osteoporosis,osteoporosis,OS36.jpg,Osteoporosis_99.jpg,dataset1,dataset2
61,435,1,0.9996703962691743,False,osteoporosis,normal,OS37.jpg,Normal_182.jpg,dataset1,dataset2
63,436,1,0.9997984000781752,False,osteoporosis,normal,OS39.jpg,Normal_183.jpg,dataset1,dataset2
65,610,2,0.9998152889887846,True,osteoporosis,osteoporosis,OS41.jpg,Osteoporosis_178.jpg,dataset1,dataset2
66,611,1,0.9997730165836378,True,osteoporosis,osteoporosis,OS42.jpg,Osteoporosis_179.jpg,dataset1,dataset2
66,696,6,0.9256156055797022,True,osteoporosis,osteoporosis,OS42.jpg,Osteoporosis_96.jpg,dataset1,dataset2
67,69,4,0.8837705279114234,True,osteoporosis,osteoporosis,OS43.jpg,OS45.jpg,dataset1,dataset1
67,71,2,0.8945558157475326,True,osteoporosis,osteoporosis,OS43.jpg,OS47.jpg,dataset1,dataset1
67,409,5,0.8916952896179375,False,osteoporosis,normal,OS43.jpg,Normal_159.jpg,dataset1,dataset2
67,411,3,0.8304514662027044,False,osteoporosis,normal,OS43.jpg,Normal_160.jpg,dataset1,dataset2
67,437,3,0.7771187823062529,False,osteoporosis,normal,OS43.jpg,Normal_184.jpg,dataset1,dataset2
67,439,3,0.8510461726338628,False,osteoporosis,normal,OS43.jpg,Normal_186.jpg,dataset1,dataset2
67,483,2,0.9233334159564629,False,osteoporosis,normal,OS43.jpg,Normal_59.jpg,dataset1,dataset2
67,489,2,0.9179432007923085,False,osteoporosis,normal,OS43.jpg,Normal_65.jpg,dataset1,dataset2
67,497,2,0.9250272822050466,False,osteoporosis,normal,OS43.jpg,Normal_73.jpg,dataset1,dataset2
67,539,3,0.883847641648694,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_110.jpg,dataset1,dataset2
67,541,2,0.9303319436791531,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_112.jpg,dataset1,dataset2
67,547,5,0.8538761531994139,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_118.jpg,dataset1,dataset2
67,555,5,0.8831603388373483,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_125.jpg,dataset1,dataset2
67,562,3,0.9052263858613809,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_131.jpg,dataset1,dataset2
67,565,3,0.8614668514481433,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_134.jpg,dataset1,dataset2
67,568,2,0.8669172205729856,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_137.jpg,dataset1,dataset2
67,569,1,0.9442726784761901,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_138.jpg,dataset1,dataset2
67,599,1,0.9166956931014167,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_166.jpg,dataset1,dataset2
67,601,3,0.8750137539660646,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_168.jpg,dataset1,dataset2
67,602,6,0.8283335018414827,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_169.jpg,dataset1,dataset2
67,604,1,0.9232996500572614,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_170.jpg,dataset1,dataset2
67,605,5,0.902416728143992,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_171.jpg,dataset1,dataset2
67,606,3,0.91804114261404,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_173.jpg,dataset1,dataset2
67,613,0,0.9998066869834283,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_180.jpg,dataset1,dataset2
67,614,6,0.7895057010044995,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_181.jpg,dataset1,dataset2
67,615,4,0.8820568897554182,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_182.jpg,dataset1,dataset2
67,617,3,0.8934905391065129,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_184.jpg,dataset1,dataset2
67,682,6,0.7446993576420603,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_80.jpg,dataset1,dataset2
67,686,3,0.8397318465510261,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_84.jpg,dataset1,dataset2
67,687,4,0.9012279427644154,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_85.jpg,dataset1,dataset2
67,689,2,0.8869632577853374,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_87.jpg,dataset1,dataset2
67,695,5,0.8724216906004665,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_95.jpg,dataset1,dataset2
67,697,1,0.9052235008948152,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_98.jpg,dataset1,dataset2
67,698,4,0.9452092846935787,True,osteoporosis,osteoporosis,OS43.jpg,Osteoporosis_99.jpg,dataset1,dataset2
68,69,5,0.924175332827075,True,osteoporosis,osteoporosis,OS44.jpg,OS45.jpg,dataset1,dataset1
68,411,4,0.8739991058068779,False,osteoporosis,normal,OS44.jpg,Normal_160.jpg,dataset1,dataset2
68,437,4,0.9419729976170945,False,osteoporosis,normal,OS44.jpg,Normal_184.jpg,dataset1,dataset2
68,439,4,0.9158821742979324,False,osteoporosis,normal,OS44.jpg,Normal_186.jpg,dataset1,dataset2
68,483,5,0.8814117998269514,False,osteoporosis,normal,OS44.jpg,Normal_59.jpg,dataset1,dataset2
68,486,2,0.9603987519092665,False,osteoporosis,normal,OS44.jpg,Normal_61.jpg,dataset1,dataset2
68,489,5,0.7410020390849816,False,osteoporosis,normal,OS44.jpg,Normal_65.jpg,dataset1,dataset2
68,496,4,0.9656392147863387,False,osteoporosis,normal,OS44.jpg,Normal_72.jpg,dataset1,dataset2
68,497,5,0.8257442344806081,False,osteoporosis,normal,OS44.jpg,Normal_73.jpg,dataset1,dataset2
68,539,4,0.8984681469880661,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_110.jpg,dataset1,dataset2
68,555,6,0.9227039588875854,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_125.jpg,dataset1,dataset2
68,562,4,0.8991747969272558,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_131.jpg,dataset1,dataset2
68,565,4,0.9169335180792266,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_134.jpg,dataset1,dataset2
68,569,6,0.8393572783295604,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_138.jpg,dataset1,dataset2
68,601,4,0.9202001920376486,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_168.jpg,dataset1,dataset2
68,604,6,0.781523864480161,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_170.jpg,dataset1,dataset2
68,605,6,0.8965600483939418,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_171.jpg,dataset1,dataset2
68,614,1,0.9998089369066014,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_181.jpg,dataset1,dataset2
68,615,5,0.9218519067078926,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_182.jpg,dataset1,dataset2
68,682,1,0.9407232706443259,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_80.jpg,dataset1,dataset2
68,686,4,0.9441570314887264,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_84.jpg,dataset1,dataset2
68,687,5,0.8546374302789415,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_85.jpg,dataset1,dataset2
68,689,5,0.7944040647622017,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_87.jpg,dataset1,dataset2
68,695,6,0.9048602580511098,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_95.jpg,dataset1,dataset2
68,697,6,0.8351470228657436,True,osteoporosis,osteoporosis,OS44.jpg,Osteoporosis_98.jpg,dataset1,dataset2
69,71,2,0.9435803844906039,True,osteoporosis,osteoporosis,OS45.jpg,OS47.jpg,dataset1,dataset1
69,411,3,0.9221829506030836,False,osteoporosis,normal,OS45.jpg,Normal_160.jpg,dataset1,dataset2
69,437,1,0.9134833767257613,False,osteoporosis,normal,OS45.jpg,Normal_184.jpg,dataset1,dataset2
69,439,1,0.9564436688459304,False,osteoporosis,normal,OS45.jpg,Normal_186.jpg,dataset1,dataset2
69,483,2,0.9404185443267576,False,osteoporosis,normal,OS45.jpg,Normal_59.jpg,dataset1,dataset2
69,486,5,0.893675643150821,False,osteoporosis,normal,OS45.jpg,Normal_61.jpg,dataset1,dataset2
69,489,2,0.8498167579643859,False,osteoporosis,normal,OS45.jpg,Normal_65.jpg,dataset1,dataset2
69,496,5,0.9142403973423708,False,osteoporosis,normal,OS45.jpg,Normal_72.jpg,dataset1,dataset2
69,497,2,0.9177026213252817,False,osteoporosis,normal,OS45.jpg,Normal_73.jpg,dataset1,dataset2
69,539,1,0.965394383227766,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_110.jpg,dataset1,dataset2
69,541,6,0.83950271221585,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_112.jpg,dataset1,dataset2
69,555,3,0.9422255853985984,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_125.jpg,dataset1,dataset2
69,562,1,0.953213093403612,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_131.jpg,dataset1,dataset2
69,565,1,0.9452375156419198,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_134.jpg,dataset1,dataset2
69,567,4,0.9233690105134432,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_136.jpg,dataset1,dataset2
69,568,4,0.8827367074149743,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_137.jpg,dataset1,dataset2
69,569,3,0.9157537229982319,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_138.jpg,dataset1,dataset2
69,599,5,0.7937057609878144,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_166.jpg,dataset1,dataset2
69,601,1,0.9717310636354901,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_168.jpg,dataset1,dataset2
69,602,4,0.9280741349853833,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_169.jpg,dataset1,dataset2
69,604,3,0.8785194791364112,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_170.jpg,dataset1,dataset2
69,613,4,0.8836657775266803,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_180.jpg,dataset1,dataset2
69,614,4,0.9252034865679344,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_181.jpg,dataset1,dataset2
69,615,0,0.9997906642159826,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_182.jpg,dataset1,dataset2
69,617,3,0.9430777861603761,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_184.jpg,dataset1,dataset2
69,682,4,0.8980575845768355,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_80.jpg,dataset1,dataset2
69,686,1,0.9399679508287364,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_84.jpg,dataset1,dataset2
69,687,0,0.9409850619329978,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_85.jpg,dataset1,dataset2
69,689,2,0.8804472516961614,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_87.jpg,dataset1,dataset2
69,695,1,0.9396943144468188,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_95.jpg,dataset1,dataset2
69,697,3,0.9043601462526724,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_98.jpg,dataset1,dataset2
69,698,6,0.8985725815516336,True,osteoporosis,osteoporosis,OS45.jpg,Osteoporosis_99.jpg,dataset1,dataset2
70,70,0,1.0,True,osteoporosis,osteoporosis,OS46.jpg,OS46.jpg,dataset1,dataset1
71,409,5,0.9524122890120087,False,osteoporosis,normal,OS47.jpg,Normal_159.jpg,dataset1,dataset2
71,411,5,0.8988710503433847,False,osteoporosis,normal,OS47.jpg,Normal_160.jpg,dataset1,dataset2
71,437,3,0.8898643380604985,False,osteoporosis,normal,OS47.jpg,Normal_184.jpg,dataset1,dataset2
71,439,3,0.9202237621254022,False,osteoporosis,normal,OS47.jpg,Normal_186.jpg,dataset1,dataset2
71,483,2,0.9574294070591006,False,osteoporosis,normal,OS47.jpg,Normal_59.jpg,dataset1,dataset2
71,489,4,0.8692387627889024,False,osteoporosis,normal,OS47.jpg,Normal_65.jpg,dataset1,dataset2
71,497,4,0.9078651784618161,False,osteoporosis,normal,OS47.jpg,Normal_73.jpg,dataset1,dataset2
71,539,3,0.9243019570102957,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_110.jpg,dataset1,dataset2
71,541,4,0.8885654610768348,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_112.jpg,dataset1,dataset2
71,547,5,0.9366914792896697,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_118.jpg,dataset1,dataset2
71,555,5,0.9607091421567646,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_125.jpg,dataset1,dataset2
71,562,3,0.94560132657172,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_131.jpg,dataset1,dataset2
71,565,3,0.92080610423659,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_134.jpg,dataset1,dataset2
71,567,6,0.9267645924482583,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_136.jpg,dataset1,dataset2
71,568,2,0.9298117569826958,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_137.jpg,dataset1,dataset2
71,569,1,0.9370581416752015,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_138.jpg,dataset1,dataset2
71,599,3,0.8158772737195179,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_166.jpg,dataset1,dataset2
71,601,3,0.9330903574930917,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_168.jpg,dataset1,dataset2
71,602,4,0.9473942248188927,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_169.jpg,dataset1,dataset2
71,604,3,0.8932734276020268,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_170.jpg,dataset1,dataset2
71,605,5,0.9508173423890113,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_171.jpg,dataset1,dataset2
71,606,5,0.7296304024955997,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_173.jpg,dataset1,dataset2
71,613,2,0.8943182684935415,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_180.jpg,dataset1,dataset2
71,614,6,0.912205266568221,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_181.jpg,dataset1,dataset2
71,615,2,0.9429970973625528,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_182.jpg,dataset1,dataset2
71,617,1,0.9998106304282202,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_184.jpg,dataset1,dataset2
71,682,6,0.849737094777513,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_80.jpg,dataset1,dataset2
71,686,3,0.9448871050697261,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_84.jpg,dataset1,dataset2
71,687,2,0.9096499193552887,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_85.jpg,dataset1,dataset2
71,689,4,0.8784130927592806,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_87.jpg,dataset1,dataset2
71,695,3,0.9412131858645787,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_95.jpg,dataset1,dataset2
71,697,3,0.9432420957048036,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_98.jpg,dataset1,dataset2
71,698,4,0.9359830875833322,True,osteoporosis,osteoporosis,OS47.jpg,Osteoporosis_99.jpg,dataset1,dataset2
72,618,1,0.9997257529054634,True,osteoporosis,osteoporosis,OS48.jpg,Osteoporosis_185.jpg,dataset1,dataset2
76,88,4,0.9574706286993839,True,osteoporosis,osteoporosis,1.JPEG,109.JPEG,dataset2,dataset2
76,107,5,0.9402997300456788,True,osteoporosis,osteoporosis,1.JPEG,124.JPEG,dataset2,dataset2
76,255,3,0.9542607408138504,True,osteoporosis,osteoporosis,1.JPEG,31.JPEG,dataset2,dataset2
76,261,6,0.9427653037245475,False,osteoporosis,normal,1.JPEG,33nn.JPEG,dataset2,dataset2
76,320,2,0.9971562262352707,True,osteoporosis,osteoporosis,1.JPEG,79.JPEG,dataset2,dataset2
76,526,1,0.998381686915625,True,osteoporosis,osteoporosis,1.JPEG,Osteoporosis.jpg,dataset2,dataset2
76,622,2,0.9544344809702459,True,osteoporosis,osteoporosis,1.JPEG,Osteoporosis_23.jpg,dataset2,dataset2
76,646,2,0.9969103924587497,True,osteoporosis,osteoporosis,1.JPEG,Osteoporosis_47.jpg,dataset2,dataset2
76,664,6,0.9579224726546424,True,osteoporosis,osteoporosis,1.JPEG,Osteoporosis_64.jpg,dataset2,dataset2
76,676,5,0.939373070593553,True,osteoporosis,osteoporosis,1.JPEG,Osteoporosis_75.jpg,dataset2,dataset2
77,77,0,1.0,True,osteoporosis,osteoporosis,10.JPEG,10.JPEG,dataset2,dataset2
77,623,6,0.7607531017472269,True,osteoporosis,osteoporosis,10.JPEG,Osteoporosis_24.jpg,dataset2,dataset2
77,638,6,0.918860266860886,True,osteoporosis,osteoporosis,10.JPEG,Osteoporosis_4.jpg,dataset2,dataset2
77,691,2,0.9968251849971639,True,osteoporosis,osteoporosis,10.JPEG,Osteoporosis_9.jpg,dataset2,dataset2
78,329,5,0.9097531314860303,True,normal,normal,10.png,87.png,dataset2,dataset2
78,333,6,0.8110773885311173,False,normal,osteoporosis,10.png,9.png,dataset2,dataset2
78,515,0,0.9979071561075449,True,normal,normal,10.png,Normal_9.jpg,dataset2,dataset2
78,516,5,0.9057433773726125,True,normal,normal,10.png,Normal_90.jpg,dataset2,dataset2
78,681,6,0.814088394251025,False,normal,osteoporosis,10.png,Osteoporosis_8.jpg,dataset2,dataset2
79,254,6,0.9253422820062959,False,osteoporosis,normal,100.JPEG,31.JPEG,dataset2,dataset2
79,460,6,0.9222609831653477,False,osteoporosis,normal,100.JPEG,Normal_37.jpg,dataset2,dataset2
79,658,0,0.9995624090972526,True,osteoporosis,osteoporosis,100.JPEG,Osteoporosis_58.jpg,dataset2,dataset2
80,244,6,0.8345745326242118,True,normal,normal,101.jpg,294n.jpg,dataset2,dataset2
80,276,6,0.8428645667237727,True,normal,normal,101.jpg,41.jpg,dataset2,dataset2
80,429,6,0.837054881704425,True,normal,normal,101.jpg,Normal_177.jpg,dataset2,dataset2
80,477,6,0.844796246419041,True,normal,normal,101.jpg,Normal_53.jpg,dataset2,dataset2
80,523,1,0.9994394527720882,True,normal,normal,101.jpg,Normal_97.jpg,dataset2,dataset2
81,659,4,0.9978126061368091,True,osteoporosis,osteoporosis,102.png,Osteoporosis_59.jpg,dataset2,dataset2
82,660,0,0.9997351991997004,True,osteoporosis,osteoporosis,103.JPEG,Osteoporosis_60.jpg,dataset2,dataset2
83,524,0,0.9995032941031736,True,normal,normal,104.jpg,Normal_98.jpg,dataset2,dataset2
84,343,2,0.9088957673039828,True,osteoporosis,osteoporosis,105.png,99.png,dataset2,dataset2
84,657,2,0.9119789598220231,True,osteoporosis,osteoporosis,105.png,Osteoporosis_57.jpg,dataset2,dataset2
84,661,1,0.9996666764322063,True,osteoporosis,osteoporosis,105.png,Osteoporosis_61.jpg,dataset2,dataset2
85,159,5,0.9125140651325112,True,osteoporosis,osteoporosis,106.JPEG,19.JPEG,dataset2,dataset2
85,285,6,0.9175197976150737,True,osteoporosis,osteoporosis,106.JPEG,4o.JPEG,dataset2,dataset2
85,290,3,0.6618939861758171,True,osteoporosis,osteoporosis,106.JPEG,52.JPEG,dataset2,dataset2
85,538,6,0.9331345138328473,True,osteoporosis,osteoporosis,106.JPEG,Osteoporosis_11.jpg,dataset2,dataset2
85,632,3,0.6636839302025896,True,osteoporosis,osteoporosis,106.JPEG,Osteoporosis_34.jpg,dataset2,dataset2
85,662,1,0.9996259293143422,True,osteoporosis,osteoporosis,106.JPEG,Osteoporosis_62.jpg,dataset2,dataset2
86,248,3,0.9221841922107146,True,normal,normal,107.jpg,29nn.jpg,dataset2,dataset2
86,297,4,0.8968326477168026,True,normal,normal,107.jpg,59.jpg,dataset2,dataset2
86,457,3,0.9222209256588833,True,normal,normal,107.jpg,Normal_34.jpg,dataset2,dataset2
86,501,5,0.899263019847012,True,normal,normal,107.jpg,Normal_77.jpg,dataset2,dataset2
86,519,6,0.8484419868587885,True,normal,normal,107.jpg,Normal_93.jpg,dataset2,dataset2
86,525,0,0.9993573674233753,True,normal,normal,107.jpg,Normal_99.jpg,dataset2,dataset2
87,329,6,0.7348577311408174,False,osteoporosis,normal,108.png,87.png,dataset2,dataset2
87,516,6,0.7325498321037929,False,osteoporosis,normal,108.png,Normal_90.jpg,dataset2,dataset2
87,663,1,0.9980142164662352,True,osteoporosis,osteoporosis,108.png,Osteoporosis_63.jpg,dataset2,dataset2
88,255,5,0.9506576926108404,True,osteoporosis,osteoporosis,109.JPEG,31.JPEG,dataset2,dataset2
88,261,6,0.9420772663448882,False,osteoporosis,normal,109.JPEG,33nn.JPEG,dataset2,dataset2
88,320,6,0.9552078112582774,True,osteoporosis,osteoporosis,109.JPEG,79.JPEG,dataset2,dataset2
88,526,5,0.9556956395777384,True,osteoporosis,osteoporosis,109.JPEG,Osteoporosis.jpg,dataset2,dataset2
